ID,critical_distance,direction,bearing
8870,28, NW,315
8871,28, NW,315
8872,28, NW,315
8873,28, NW,315
8874,28, NW,315
8875,28, NW,315
8876,28, NW,315
8877,28, NW,315
8878,28, NW,315
8879,28, NW,315
8880,28, NW,315
8881,28, NW,315
8882,28, NW,315
8883,28, NW,315
8884,28, NW,315
8885,28, NW,315
8886,28, NW,315
8887,28, NW,315
8888,28, NW,315
8889,28, NW,315
8890,28, NW,315
8891,28, NW,315
8892,28, NW,315
8893,28, NW,315
8894,28, NW,315
8895,28, NW,315
8896,28, NW,315
8897,28, NW,315
8898,28, NW,315
8899,28, NW,315
8900,28, NW,315
8901,28, NW,315
8902,28, NW,315
8903,28, NW,315
8904,28, NW,315
8905,28, NW,315
8906,28, NW,315
8907,28, NW,315
8908,28, NW,315
8909,28, NW,315
8910,28, NW,315
8911,28, NW,315
8912,28, NW,315
8913,28, NW,315
8914,28, NW,315
8915,28, NW,315
8916,28, NW,315
8917,28, NW,315
8918,28, NW,315
8919,28, NW,315
8920,28, NW,315
8921,28, NW,315
8922,28, NW,315
8923,28, NW,315
8924,28, NW,315
8925,28, NW,315
8926,28, NW,315
8927,28, NW,315
8928,28, NW,315
8929,28, NW,315
8930,28, NW,315
8931,28, NW,315
8932,28, NW,315
8933,28, NW,315
8934,28, NW,315
8935,28, NW,315
8936,28, NW,315
8937,28, NW,315
8938,28, NW,315
8939,28, NW,315
8940,28, NW,315
8941,28, NW,315
8942,28, NW,315
8943,28, NW,315
8944,28, NW,315
8945,28, NW,315
8946,28, NW,315
8947,28, NW,315
8948,28, NW,315
8949,28, NW,315
8950,28, NW,315
8951,28, NW,315
8952,28, NW,315
8953,28, NW,315
8954,28, NW,315
8955,28, NW,315
8956,28, NW,315
8957,28, NW,315
8958,28, NW,315
8959,28, NW,315
8960,28, NW,315
8961,28, NW,315
8962,28, NW,315
8963,28, NW,315
8964,28, NW,315
8965,28, NW,315
8966,28, NW,315
8967,28, NW,315
8968,28, NW,315
8969,28, NW,315
8970,28, NW,315
8971,28, NW,315
8972,28, NW,315
8973,28, NW,315
8974,28, NW,315
8975,28, NW,315
8976,28, NW,315
8977,28, NW,315
8978,28, NW,315
8979,28, NW,315
8980,28, NW,315
8981,28, NW,315
8982,28, NW,315
8983,28, NW,315
8984,28, NW,315
8985,28, NW,315
8986,28, NW,315
8987,28, NW,315
8988,28, NW,315
8989,28, NW,315
8990,28, NW,315
8991,28, NW,315
8992,28, NW,315
8993,28, NW,315
8994,28, NW,315
8995,28, NW,315
8996,28, NW,315
8997,28, NW,315
8998,28, NW,315
8999,28, NW,315
9000,28, NW,315
9001,28, NW,315
9002,28, NW,315
9003,28, NW,315
9004,28, NW,315
9005,28, NW,315
9006,28, NW,315
9007,28, NW,315
9008,28, NW,315
9009,28, NW,315
9010,28, NW,315
9011,28, NW,315
9012,28, NW,315
9013,28, NW,315
9014,28, NW,315
9015,28, NW,315
9016,28, NW,315
9017,28, NW,315
9018,28, NW,315
9019,28, NW,315
9020,28, NW,315
9021,28, NW,315
9022,28, NW,315
9023,28, NW,315
9024,28, NW,315
9025,28, NW,315
9026,28, NW,315
9027,28, NW,315
9028,28, NW,315
9029,28, NW,315
9030,28, NW,315
9031,28, NW,315
9032,28, NW,315
9033,28, NW,315
9034,28, NW,315
9035,28, NW,315
9036,28, NW,315
9037,28, NW,315
9038,28, NW,315
9039,28, NW,315
9040,28, NW,315
9216,33, NW,315
9217,33, NW,315
9218,33, NW,315
9219,33, NW,315
9220,33, NW,315
9221,33, NW,315
9222,33, NW,315
9223,33, NW,315
9224,33, NW,315
9225,33, NW,315
9226,33, NW,315
9227,33, NW,315
9228,33, NW,315
9229,33, NW,315
9230,33, NW,315
9231,33, NW,315
9232,33, NW,315
9233,33, NW,315
9234,33, NW,315
9235,33, NW,315
9236,33, NW,315
9237,33, NW,315
9238,33, NW,315
9239,33, NW,315
9240,33, NW,315
9241,33, NW,315
9242,33, NW,315
9243,33, NW,315
9244,33, NW,315
9245,33, NW,315
9246,33, NW,315
9247,33, NW,315
9248,33, NW,315
9249,33, NW,315
9250,33, NW,315
9251,33, NW,315
9252,33, NW,315
9253,33, NW,315
9254,33, NW,315
9255,33, NW,315
9256,33, NW,315
9257,33, NW,315
9258,33, NW,315
9259,33, NW,315
9260,33, NW,315
9261,33, NW,315
9262,33, NW,315
9263,33, NW,315
9264,33, NW,315
9265,33, NW,315
9266,33, NW,315
9267,33, NW,315
9268,33, NW,315
9269,33, NW,315
9270,33, NW,315
9271,33, NW,315
9272,33, NW,315
9273,33, NW,315
9274,33, NW,315
9275,33, NW,315
9276,33, NW,315
9277,33, NW,315
9278,33, NW,315
9279,33, NW,315
9280,33, NW,315
9281,33, NW,315
9282,33, NW,315
9283,33, NW,315
9284,33, NW,315
9285,33, NW,315
9286,33, NW,315
9287,33, NW,315
9288,33, NW,315
9289,33, NW,315
9290,33, NW,315
9291,33, NW,315
9292,33, NW,315
9293,33, NW,315
9294,33, NW,315
9295,33, NW,315
9296,33, NW,315
9297,33, NW,315
9298,33, NW,315
9299,33, NW,315
9300,33, NW,315
9301,33, NW,315
9302,33, NW,315
9303,33, NW,315
9304,33, NW,315
9305,33, NW,315
9306,33, NW,315
9307,33, NW,315
9308,33, NW,315
9309,33, NW,315
9310,33, NW,315
9311,33, NW,315
9312,33, NW,315
9313,33, NW,315
9314,33, NW,315
9315,33, NW,315
9316,33, NW,315
9317,33, NW,315
9318,33, NW,315
9319,33, NW,315
9320,33, NW,315
9321,33, NW,315
9322,33, NW,315
9323,33, NW,315
9324,33, NW,315
9325,33, NW,315
9326,33, NW,315
9327,33, NW,315
9328,33, NW,315
9329,33, NW,315
9330,33, NW,315
9331,33, NW,315
9332,33, NW,315
9333,33, NW,315
9334,33, NW,315
9335,33, NW,315
9336,33, NW,315
9337,33, NW,315
9338,33, NW,315
9339,33, NW,315
9340,33, NW,315
9341,33, NW,315
9342,33, NW,315
9343,33, NW,315
9344,33, NW,315
9345,33, NW,315
9346,33, NW,315
9347,33, NW,315
9348,33, NW,315
9349,33, NW,315
9350,33, NW,315
9351,33, NW,315
9352,33, NW,315
9353,33, NW,315
9354,33, NW,315
9355,33, NW,315
9356,33, NW,315
9357,33, NW,315
9358,33, NW,315
9359,33, NW,315
9360,33, NW,315
9361,33, NW,315
9362,33, NW,315
9363,33, NW,315
9364,33, NW,315
9365,33, NW,315
9366,33, NW,315
9367,33, NW,315
9368,33, NW,315
9369,33, NW,315
9370,33, NW,315
9371,33, NW,315
9372,33, NW,315
9373,33, NW,315
9374,33, NW,315
9375,33, NW,315
9376,33, NW,315
9377,33, NW,315
9378,33, NW,315
9379,33, NW,315
9380,33, NW,315
9381,33, NW,315
9382,33, NW,315
9383,33, NW,315
9384,33, NW,315
9385,33, NW,315
9386,33, NW,315
9387,33, NW,315
9388,33, NW,315
9389,33, NW,315
9390,33, NW,315
9391,33, NW,315
9392,33, NW,315
9393,33, NW,315
9394,33, NW,315
9395,33, NW,315
9396,33, NW,315
9397,33, NW,315
9398,33, NW,315
9399,33, NW,315
9400,33, NW,315
9401,33, NW,315
9402,33, NW,315
9403,33, NW,315
9404,33, NW,315
9405,33, NW,315
9406,33, NW,315
9407,33, NW,315
9408,33, NW,315
9409,33, NW,315
9410,33, NW,315
9411,33, NW,315
9412,33, NW,315
9413,33, NW,315
9414,33, NW,315
9415,33, NW,315
9416,33, NW,315
9417,33, NW,315
9418,33, NW,315
9419,33, NW,315
9420,33, NW,315
9421,33, NW,315
9422,33, NW,315
9423,33, NW,315
9424,33, NW,315
9425,33, NW,315
9426,33, NW,315
9427,33, NW,315
9428,33, NW,315
9429,33, NW,315
9430,33, NW,315
9431,33, NW,315
9432,33, NW,315
9433,33, NW,315
9434,33, NW,315
9435,33, NW,315
9436,33, NW,315
9437,33, NW,315
9438,33, NW,315
9439,33, NW,315
9440,33, NW,315
9441,33, NW,315
9442,33, NW,315
9443,33, NW,315
9444,33, NW,315
9445,33, NW,315
9446,33, NW,315
9447,33, NW,315
9448,33, NW,315
9449,33, NW,315
9450,33, NW,315
9451,33, NW,315
9452,33, NW,315
9453,33, NW,315
9454,33, NW,315
9455,33, NW,315
9456,33, NW,315
9457,33, NW,315
9458,33, NW,315
9459,33, NW,315
9460,33, NW,315
9461,33, NW,315
9462,33, NW,315
9463,33, NW,315
9464,33, NW,315
9465,33, NW,315
9466,33, NW,315
9467,33, NW,315
9468,33, NW,315
9469,33, NW,315
9470,33, NW,315
9471,33, NW,315
9472,33, NW,315
9473,33, NW,315
9474,33, NW,315
9475,33, NW,315
9476,33, NW,315
9477,33, NW,315
9478,33, NW,315
9479,33, NW,315
9480,33, NW,315
9481,33, NW,315
9482,33, NW,315
9483,33, NW,315
9484,33, NW,315
9485,33, NW,315
9486,33, NW,315
9487,33, NW,315
9488,33, NW,315
9489,33, NW,315
9490,33, NW,315
9491,33, NW,315
9492,33, NW,315
9493,33, NW,315
9494,33, NW,315
9495,33, NW,315
9496,33, NW,315
9497,33, NW,315
9498,33, NW,315
9499,33, NW,315
9500,33, NW,315
9501,33, NW,315
9502,33, NW,315
9503,33, NW,315
9504,33, NW,315
9505,33, NW,315
9506,33, NW,315
9507,33, NW,315
9508,33, NW,315
9509,33, NW,315
9510,33, NW,315
9511,33, NW,315
9512,33, NW,315
9513,33, NW,315
9514,33, NW,315
9515,33, NW,315
9516,33, NW,315
9580,42, NW,315
9581,42, NW,315
9582,42, NW,315
9583,42, NW,315
9584,42, NW,315
9585,42, NW,315
9586,42, NW,315
9587,42, NW,315
9588,42, NW,315
9589,42, NW,315
9590,42, NW,315
9591,42, NW,315
9592,42, NW,315
9593,42, NW,315
9594,42, NW,315
9595,42, NW,315
9596,42, NW,315
9597,42, NW,315
9598,42, NW,315
9599,42, NW,315
9600,42, NW,315
9601,42, NW,315
9602,42, NW,315
9603,42, NW,315
9604,42, NW,315
9605,42, NW,315
9606,42, NW,315
9607,42, NW,315
9608,42, NW,315
9609,42, NW,315
9610,42, NW,315
9611,42, NW,315
9612,42, NW,315
9613,42, NW,315
9614,42, NW,315
9615,42, NW,315
9616,42, NW,315
9617,42, NW,315
9618,42, NW,315
9619,42, NW,315
9620,42, NW,315
9621,42, NW,315
9622,42, NW,315
9623,42, NW,315
9624,42, NW,315
9625,42, NW,315
9626,42, NW,315
9627,42, NW,315
9628,42, NW,315
9629,42, NW,315
9630,42, NW,315
9631,42, NW,315
9632,42, NW,315
9633,42, NW,315
9634,42, NW,315
9635,42, NW,315
9636,42, NW,315
9637,42, NW,315
9638,42, NW,315
9639,42, NW,315
9640,42, NW,315
9641,42, NW,315
9642,42, NW,315
9643,42, NW,315
9644,42, NW,315
9645,42, NW,315
9646,42, NW,315
9647,42, NW,315
9648,42, NW,315
9649,42, NW,315
9650,42, NW,315
9651,42, NW,315
9652,42, NW,315
9653,42, NW,315
9654,42, NW,315
9655,42, NW,315
9656,42, NW,315
9657,42, NW,315
9658,42, NW,315
9659,42, NW,315
9660,42, NW,315
9661,42, NW,315
9662,42, NW,315
9663,42, NW,315
9664,42, NW,315
9665,42, NW,315
9666,42, NW,315
9667,42, NW,315
9668,42, NW,315
9669,42, NW,315
9670,42, NW,315
9671,42, NW,315
9672,42, NW,315
9673,42, NW,315
9674,42, NW,315
9675,42, NW,315
9676,42, NW,315
9677,42, NW,315
9678,42, NW,315
9679,42, NW,315
9680,42, NW,315
9681,42, NW,315
9682,42, NW,315
9683,42, NW,315
9684,42, NW,315
9685,42, NW,315
9686,42, NW,315
9687,42, NW,315
9688,42, NW,315
9689,42, NW,315
9690,42, NW,315
9691,42, NW,315
9692,42, NW,315
9693,42, NW,315
9694,42, NW,315
9695,42, NW,315
9696,42, NW,315
9697,42, NW,315
9698,42, NW,315
9699,42, NW,315
9700,42, NW,315
9701,42, NW,315
9702,42, NW,315
9703,42, NW,315
9704,42, NW,315
9705,42, NW,315
9706,42, NW,315
9707,42, NW,315
9708,42, NW,315
9709,42, NW,315
9710,42, NW,315
9711,42, NW,315
9712,42, NW,315
9713,42, NW,315
9714,42, NW,315
9715,42, NW,315
9716,42, NW,315
9717,42, NW,315
9718,42, NW,315
9719,42, NW,315
9720,42, NW,315
9721,42, NW,315
9722,42, NW,315
9805,45, NW,315
9806,45, NW,315
9807,45, NW,315
9808,45, NW,315
9809,45, NW,315
9810,45, NW,315
9811,45, NW,315
9812,45, NW,315
9813,45, NW,315
9814,45, NW,315
9815,45, NW,315
9816,45, NW,315
9817,45, NW,315
9818,45, NW,315
9819,45, NW,315
9820,45, NW,315
9821,45, NW,315
9822,45, NW,315
9823,45, NW,315
9824,45, NW,315
9825,45, NW,315
9826,45, NW,315
9827,45, NW,315
9828,45, NW,315
9829,45, NW,315
9830,45, NW,315
9831,45, NW,315
9832,45, NW,315
9833,45, NW,315
9834,45, NW,315
9835,45, NW,315
9836,45, NW,315
9837,45, NW,315
9838,45, NW,315
9839,45, NW,315
9840,45, NW,315
9841,45, NW,315
9842,45, NW,315
9843,45, NW,315
9844,45, NW,315
9845,45, NW,315
9846,45, NW,315
9847,45, NW,315
9848,45, NW,315
9849,45, NW,315
9850,45, NW,315
9851,45, NW,315
9852,45, NW,315
9853,45, NW,315
9854,45, NW,315
9855,45, NW,315
9856,45, NW,315
9857,45, NW,315
9858,45, NW,315
9859,45, NW,315
9860,45, NW,315
9861,45, NW,315
9862,45, NW,315
9863,45, NW,315
9864,45, NW,315
9865,45, NW,315
9866,45, NW,315
9867,45, NW,315
9868,45, NW,315
9869,45, NW,315
9870,45, NW,315
9871,45, NW,315
9872,45, NW,315
9873,45, NW,315
9874,45, NW,315
9875,45, NW,315
9876,45, NW,315
9877,45, NW,315
9878,45, NW,315
9879,45, NW,315
9880,45, NW,315
9881,45, NW,315
9882,45, NW,315
9883,45, NW,315
9884,45, NW,315
9885,45, NW,315
9886,45, NW,315
9887,45, NW,315
9888,45, NW,315
9889,45, NW,315
9890,45, NW,315
9891,45, NW,315
9892,45, NW,315
9893,45, NW,315
9894,45, NW,315
9895,45, NW,315
9896,45, NW,315
9897,45, NW,315
9898,45, NW,315
9899,45, NW,315
9900,45, NW,315
9901,45, NW,315
9902,45, NW,315
9903,45, NW,315
9904,45, NW,315
9905,45, NW,315
9906,45, NW,315
9907,45, NW,315
9908,45, NW,315
9909,45, NW,315
9910,45, NW,315
9911,45, NW,315
9912,45, NW,315
9913,45, NW,315
9914,45, NW,315
9915,45, NW,315
9916,45, NW,315
9917,45, NW,315
9918,45, NW,315
9919,45, NW,315
9920,45, NW,315
9921,45, NW,315
9922,45, NW,315
9923,45, NW,315
9924,45, NW,315
9925,45, NW,315
9926,45, NW,315
9927,45, NW,315
9928,45, NW,315
9929,45, NW,315
9930,45, NW,315
9931,45, NW,315
9932,45, NW,315
9933,45, NW,315
9934,45, NW,315
9935,45, NW,315
9936,45, NW,315
9937,45, NW,315
9938,45, NW,315
9939,45, NW,315
9940,45, NW,315
9941,45, NW,315
9942,45, NW,315
9943,45, NW,315
9944,45, NW,315
9945,45, NW,315
9946,45, NW,315
9947,45, NW,315
9948,45, NW,315
9949,45, NW,315
9950,45, NW,315
9951,45, NW,315
9952,45, NW,315
9953,45, NW,315
9954,45, NW,315
9955,45, NW,315
9956,45, NW,315
9957,45, NW,315
9958,45, NW,315
9959,45, NW,315
9960,45, NW,315
9961,45, NW,315
9962,45, NW,315
9963,45, NW,315
9964,45, NW,315
9965,45, NW,315
9966,45, NW,315
9967,45, NW,315
9968,45, NW,315
9969,45, NW,315
9970,45, NW,315
9971,45, NW,315
9972,45, NW,315
9973,45, NW,315
9974,45, NW,315
9975,45, NW,315
9976,45, NW,315
9977,45, NW,315
9978,45, NW,315
9979,45, NW,315
9980,45, NW,315
9981,45, NW,315
9982,45, NW,315
9983,45, NW,315
9984,45, NW,315
9985,45, NW,315
9986,45, NW,315
9987,45, NW,315
9988,45, NW,315
9989,45, NW,315
9990,45, NW,315
9991,45, NW,315
9992,45, NW,315
9993,45, NW,315
9994,45, NW,315
9995,45, NW,315
9996,45, NW,315
9997,45, NW,315
9998,45, NW,315
9999,45, NW,315
10000,45, NW,315
1240,12, S,180
1241,12, S,180
1242,12, S,180
1243,12, S,180
1244,12, S,180
1245,12, S,180
1246,12, S,180
1247,12, S,180
1248,12, S,180
1249,12, S,180
1250,12, S,180
1251,12, S,180
1252,12, S,180
1253,12, S,180
1254,12, S,180
1255,12, S,180
1256,12, S,180
1257,12, S,180
1258,12, S,180
1259,12, S,180
1260,12, S,180
1261,12, S,180
1262,12, S,180
1263,12, S,180
1264,12, S,180
1265,12, S,180
1266,12, S,180
1267,12, S,180
1268,12, S,180
1269,12, S,180
1270,12, S,180
1271,12, S,180
1272,12, S,180
1273,12, S,180
1274,12, S,180
1275,12, S,180
1276,12, S,180
1277,12, S,180
1278,12, S,180
1279,12, S,180
1280,12, S,180
1281,12, S,180
1282,12, S,180
1283,12, S,180
1284,12, S,180
1285,12, S,180
1286,12, S,180
1287,12, S,180
1288,12, S,180
1289,12, S,180
1290,12, S,180
1291,12, S,180
1292,12, S,180
1293,12, S,180
1294,12, S,180
1295,12, S,180
1296,12, S,180
1297,12, S,180
1889,13, S,180
1890,13, S,180
1891,13, S,180
1892,13, S,180
1893,13, S,180
1894,13, S,180
1895,13, S,180
1896,13, S,180
1897,13, S,180
1898,13, S,180
1899,13, S,180
1900,13, S,180
1901,13, S,180
1902,13, S,180
1903,13, S,180
1904,13, S,180
1905,13, S,180
1906,13, S,180
1907,13, S,180
1908,13, S,180
1909,13, S,180
1910,13, S,180
1911,13, S,180
1912,13, S,180
1913,13, S,180
1914,13, S,180
1915,13, S,180
1916,13, S,180
1917,13, S,180
1918,13, S,180
1919,13, S,180
1920,13, S,180
1921,13, S,180
1922,13, S,180
1923,13, S,180
1924,13, S,180
1925,13, S,180
1926,13, S,180
1927,13, S,180
1928,13, S,180
1929,13, S,180
1930,13, S,180
1931,13, S,180
1932,13, S,180
1933,13, S,180
1934,13, S,180
1935,13, S,180
1936,13, S,180
1937,13, S,180
1938,13, S,180
1939,13, S,180
1940,13, S,180
1941,13, S,180
1942,13, S,180
1943,13, S,180
1944,13, S,180
1945,13, S,180
1946,13, S,180
1947,13, S,180
1948,13, S,180
1949,13, S,180
1950,13, S,180
1951,13, S,180
1952,13, S,180
1953,13, S,180
1954,13, S,180
1955,13, S,180
1956,13, S,180
1957,13, S,180
1958,13, S,180
1959,13, S,180
1960,13, S,180
1961,13, S,180
1962,13, S,180
1963,13, S,180
1964,13, S,180
1965,13, S,180
1966,13, S,180
1967,13, S,180
1968,13, S,180
1969,13, S,180
1970,13, S,180
1971,13, S,180
1972,13, S,180
1973,13, S,180
1974,13, S,180
1975,13, S,180
1976,13, S,180
1977,13, S,180
1978,13, S,180
1979,13, S,180
1980,13, S,180
1981,13, S,180
1982,13, S,180
1983,13, S,180
1984,13, S,180
1985,13, S,180
1986,13, S,180
1987,13, S,180
1988,13, S,180
1989,13, S,180
1990,13, S,180
1991,13, S,180
1992,13, S,180
1993,13, S,180
1994,13, S,180
1995,13, S,180
1996,13, S,180
1997,13, S,180
1998,13, S,180
1999,13, S,180
2000,13, S,180
2001,13, S,180
2002,13, S,180
2003,13, S,180
2004,13, S,180
2005,13, S,180
2006,13, S,180
2007,13, S,180
2008,13, S,180
2009,13, S,180
2010,13, S,180
2011,13, S,180
2012,13, S,180
2013,13, S,180
2014,13, S,180
2015,13, S,180
2016,13, S,180
2017,13, S,180
2018,13, S,180
2019,13, S,180
2020,13, S,180
2021,13, S,180
2022,13, S,180
2023,13, S,180
2024,13, S,180
2025,13, S,180
2026,13, S,180
3029,13, S,180
3030,13, S,180
3031,13, S,180
3032,13, S,180
3033,13, S,180
3034,13, S,180
3035,13, S,180
3036,13, S,180
3037,13, S,180
3038,13, S,180
3039,13, S,180
3040,13, S,180
3041,13, S,180
3042,13, S,180
3043,13, S,180
3044,13, S,180
3045,13, S,180
3046,13, S,180
3047,13, S,180
3048,13, S,180
3049,13, S,180
3050,13, S,180
3051,13, S,180
3052,13, S,180
3053,13, S,180
3054,13, S,180
3055,13, S,180
3056,13, S,180
3057,13, S,180
3058,13, S,180
3059,13, S,180
3060,13, S,180
3061,13, S,180
3062,13, S,180
3063,13, S,180
3064,13, S,180
3065,13, S,180
3066,13, S,180
3067,13, S,180
3068,13, S,180
3069,13, S,180
3070,13, S,180
3071,13, S,180
3072,13, S,180
3073,13, S,180
3074,13, S,180
3075,13, S,180
3076,13, S,180
3077,13, S,180
3078,13, S,180
3079,13, S,180
3080,13, S,180
3081,13, S,180
3082,13, S,180
3083,13, S,180
3084,13, S,180
3085,13, S,180
3086,13, S,180
3087,13, S,180
3088,13, S,180
3089,13, S,180
3090,13, S,180
3091,13, S,180
3092,13, S,180
3093,13, S,180
3094,13, S,180
3095,13, S,180
3096,13, S,180
3097,13, S,180
3098,13, S,180
3099,13, S,180
3100,13, S,180
3101,13, S,180
3102,13, S,180
3103,13, S,180
3104,13, S,180
3105,13, S,180
3106,13, S,180
3107,13, S,180
3108,13, S,180
3109,13, S,180
3110,13, S,180
3111,13, S,180
3112,13, S,180
3113,13, S,180
3114,13, S,180
3115,13, S,180
3116,13, S,180
3117,13, S,180
3118,13, S,180
3119,13, S,180
3120,13, S,180
3121,13, S,180
3122,13, S,180
3123,13, S,180
3124,13, S,180
3125,13, S,180
3126,13, S,180
3127,13, S,180
3128,13, S,180
3129,13, S,180
3130,13, S,180
3131,13, S,180
3132,13, S,180
3133,13, S,180
3134,13, S,180
3135,13, S,180
3136,13, S,180
3137,13, S,180
3138,13, S,180
3139,13, S,180
3140,13, S,180
3141,13, S,180
3142,13, S,180
3143,13, S,180
3144,13, S,180
3145,13, S,180
3146,13, S,180
3147,13, S,180
3148,13, S,180
3149,13, S,180
3150,13, S,180
3151,13, S,180
3152,13, S,180
3153,13, S,180
3154,13, S,180
3155,13, S,180
3156,13, S,180
3157,13, S,180
3158,13, S,180
3159,13, S,180
3160,13, S,180
3161,13, S,180
3162,13, S,180
3163,13, S,180
3164,13, S,180
3165,13, S,180
3166,13, S,180
3167,13, S,180
3168,13, S,180
3169,13, S,180
3170,13, S,180
3171,13, S,180
3172,13, S,180
3173,13, S,180
3174,13, S,180
3175,13, S,180
3176,13, S,180
3177,13, S,180
3178,13, S,180
3179,13, S,180
3180,13, S,180
3181,13, S,180
3182,13, S,180
3183,13, S,180
3184,13, S,180
3185,13, S,180
3186,13, S,180
3187,13, S,180
3188,13, S,180
3189,13, S,180
3190,13, S,180
3191,13, S,180
3192,13, S,180
3193,13, S,180
3194,13, S,180
3195,13, S,180
3196,13, S,180
3197,13, S,180
3198,13, S,180
3199,13, S,180
3200,13, S,180
3201,13, S,180
3202,13, S,180
3203,13, S,180
3204,13, S,180
3205,13, S,180
3206,13, S,180
3207,13, S,180
3208,13, S,180
3209,13, S,180
3210,13, S,180
3211,13, S,180
3212,13, S,180
3213,13, S,180
3214,13, S,180
3215,13, S,180
3216,13, S,180
3217,13, S,180
3218,13, S,180
3219,13, S,180
3220,13, S,180
3221,13, S,180
3222,13, S,180
3223,13, S,180
3224,13, S,180
3225,13, S,180
3226,13, S,180
3227,13, S,180
3228,13, S,180
3229,13, S,180
3230,13, S,180
3231,13, S,180
3232,13, S,180
3233,13, S,180
3234,13, S,180
3235,13, S,180
3236,13, S,180
3237,13, S,180
3238,13, S,180
3239,13, S,180
3240,13, S,180
3241,13, S,180
3242,13, S,180
3243,13, S,180
3244,13, S,180
3245,13, S,180
3246,13, S,180
3247,13, S,180
3248,13, S,180
3249,13, S,180
3250,13, S,180
3251,13, S,180
3252,13, S,180
3253,13, S,180
3254,13, S,180
3255,13, S,180
3256,13, S,180
3257,13, S,180
3258,13, S,180
3259,13, S,180
3260,13, S,180
3261,13, S,180
3262,13, S,180
3263,13, S,180
3264,13, S,180
3265,13, S,180
3266,13, S,180
3267,13, S,180
3268,13, S,180
3269,13, S,180
3270,13, S,180
3271,13, S,180
3272,13, S,180
3273,13, S,180
3274,13, S,180
3275,13, S,180
3276,13, S,180
3277,13, S,180
3278,13, S,180
3279,13, S,180
3280,13, S,180
3281,13, S,180
3282,13, S,180
3283,13, S,180
3284,13, S,180
3285,13, S,180
3286,13, S,180
3287,13, S,180
3288,13, S,180
3289,13, S,180
3290,13, S,180
3291,13, S,180
3292,13, S,180
3293,13, S,180
3294,13, S,180
3295,13, S,180
3296,13, S,180
3297,13, S,180
3298,13, S,180
3299,13, S,180
3300,13, S,180
3301,13, S,180
3302,13, S,180
3303,13, S,180
3304,13, S,180
3305,13, S,180
3306,13, S,180
3307,13, S,180
3308,13, S,180
3309,13, S,180
3310,13, S,180
3311,13, S,180
3312,13, S,180
3313,13, S,180
3314,13, S,180
3315,13, S,180
3316,13, S,180
3317,13, S,180
3318,13, S,180
3319,13, S,180
3320,13, S,180
3321,13, S,180
3322,13, S,180
3323,13, S,180
3324,13, S,180
3325,13, S,180
3326,13, S,180
3327,13, S,180
3328,13, S,180
3329,13, S,180
3330,13, S,180
3331,13, S,180
3332,13, S,180
3333,13, S,180
3334,13, S,180
3335,13, S,180
3336,13, S,180
3337,13, S,180
3338,13, S,180
3339,13, S,180
3340,13, S,180
3341,13, S,180
3342,13, S,180
3343,13, S,180
3344,13, S,180
3345,13, S,180
3346,13, S,180
3347,13, S,180
3348,13, S,180
3349,13, S,180
3350,13, S,180
3351,13, S,180
3352,13, S,180
3353,13, S,180
3354,13, S,180
3355,13, S,180
3356,13, S,180
3357,13, S,180
3358,13, S,180
3359,13, S,180
3360,13, S,180
3361,13, S,180
3362,13, S,180
3363,13, S,180
3364,13, S,180
3365,13, S,180
3366,13, S,180
3367,13, S,180
3368,13, S,180
3369,13, S,180
3370,13, S,180
3371,13, S,180
3372,13, S,180
3373,13, S,180
3374,13, S,180
3375,13, S,180
3376,13, S,180
3377,13, S,180
4281,14, S,180
4282,14, S,180
4283,14, S,180
4284,14, S,180
4285,14, S,180
4286,14, S,180
4287,14, S,180
4288,14, S,180
4289,14, S,180
4290,14, S,180
4291,14, S,180
4292,14, S,180
4293,14, S,180
4294,14, S,180
4295,14, S,180
4296,14, S,180
4297,14, S,180
4298,14, S,180
4299,14, S,180
4300,14, S,180
4301,14, S,180
4302,14, S,180
4303,14, S,180
4304,14, S,180
4305,14, S,180
4306,14, S,180
4307,14, S,180
4308,14, S,180
4309,14, S,180
4310,14, S,180
4311,14, S,180
4312,14, S,180
4313,14, S,180
4314,14, S,180
4315,14, S,180
4316,14, S,180
4317,14, S,180
4318,14, S,180
4319,14, S,180
4320,14, S,180
4321,14, S,180
4322,14, S,180
4323,14, S,180
4324,14, S,180
4325,14, S,180
4326,14, S,180
4327,14, S,180
4328,14, S,180
4329,14, S,180
4330,14, S,180
4331,14, S,180
4332,14, S,180
4333,14, S,180
4334,14, S,180
4335,14, S,180
4336,14, S,180
4337,14, S,180
4338,14, S,180
4339,14, S,180
4340,14, S,180
4341,14, S,180
4342,14, S,180
4343,14, S,180
4344,14, S,180
4345,14, S,180
4346,14, S,180
4347,14, S,180
4348,14, S,180
4349,14, S,180
4350,14, S,180
4351,14, S,180
4352,14, S,180
4353,14, S,180
4354,14, S,180
4355,14, S,180
4356,14, S,180
4357,14, S,180
4358,14, S,180
4359,14, S,180
4360,14, S,180
4361,14, S,180
4362,14, S,180
4363,14, S,180
4364,14, S,180
4365,14, S,180
4366,14, S,180
4367,14, S,180
4368,14, S,180
4369,14, S,180
4370,14, S,180
4371,14, S,180
4372,14, S,180
4373,14, S,180
4374,14, S,180
4375,14, S,180
4376,14, S,180
4377,14, S,180
4378,14, S,180
4379,14, S,180
4380,14, S,180
4381,14, S,180
4382,14, S,180
4383,14, S,180
4384,14, S,180
4385,14, S,180
4386,14, S,180
4387,14, S,180
